ID	symbol
ENSMUSG00000024757	Slc22a19
ENSMUSG00000024758	Rtn3
ENSMUSG00000024759	Atl3
ENSMUSG00000024764	Naa40
ENSMUSG00000024766	Lipo3
ENSMUSG00000024767	Otub1
ENSMUSG00000024768	Lipf
ENSMUSG00000024769	Cdc42bpg
ENSMUSG00000024770	Lipn
ENSMUSG00000024771	Lipk
ENSMUSG00000024772	Ehd1
ENSMUSG00000024773	Atg2a
ENSMUSG00000024774	Ankrd22
ENSMUSG00000024776	Stambpl1
ENSMUSG00000024777	Ppp2r5b
ENSMUSG00000024778	Fas
ENSMUSG00000024780	Cdc37l1
ENSMUSG00000024781	Lipa
ENSMUSG00000024782	Ak3
ENSMUSG00000024784	Gpha2
ENSMUSG00000024785	Rcl1
ENSMUSG00000024786	Majin
ENSMUSG00000024787	Snx15
ENSMUSG00000024789	Jak2
ENSMUSG00000024790	Sac3d1
ENSMUSG00000024791	Cdca5
ENSMUSG00000024792	Zfpl1
ENSMUSG00000024793	Tnfrsf25
ENSMUSG00000024795	Kif20b
ENSMUSG00000024797	Vps51
ENSMUSG00000024798	Htr7
ENSMUSG00000024799	Tm7sf2
ENSMUSG00000024800	Rpp30
ENSMUSG00000024803	Ankrd1
ENSMUSG00000024805	Pcgf5
ENSMUSG00000024806	Mlana
ENSMUSG00000024807	Syvn1
ENSMUSG00000024810	Il33
ENSMUSG00000024811	Tnks2
ENSMUSG00000024812	Tjp2
ENSMUSG00000024815	Trpd52l3
ENSMUSG00000024816	Frmd8
ENSMUSG00000024817	Uhrf2
ENSMUSG00000024818	Slc25a45
ENSMUSG00000024824	Rad9a
ENSMUSG00000024826	Dpf2
ENSMUSG00000024827	Gldc
ENSMUSG00000024829	Mrpl21
ENSMUSG00000024830	Rps6kb2
ENSMUSG00000024831	Ighmbp2
ENSMUSG00000024833	Pola2
ENSMUSG00000024835	Coro1b
ENSMUSG00000024837	Dmrt1
ENSMUSG00000024841	Eif1ad
ENSMUSG00000024842	Cabp4
ENSMUSG00000024843	Chka
ENSMUSG00000024844	Banf1
ENSMUSG00000024846	Cst6
ENSMUSG00000024847	Aip
ENSMUSG00000024851	Pitpnm1
ENSMUSG00000024853	Sf3b2
ENSMUSG00000024854	Pold4
ENSMUSG00000024855	Pacs1
ENSMUSG00000024856	Cdk2ap2
ENSMUSG00000024857	Cabp2
ENSMUSG00000024858	Grk2
ENSMUSG00000024862	Klc2
ENSMUSG00000024863	Mbl2
ENSMUSG00000024866	Acy3
ENSMUSG00000024867	Pip5k1b
ENSMUSG00000024868	Dkk1
ENSMUSG00000024870	Rab1b
ENSMUSG00000024871	Doc2g
ENSMUSG00000024873	Cnih2
ENSMUSG00000024875	Yif1a
ENSMUSG00000024878	Zng1
ENSMUSG00000024883	Rin1
ENSMUSG00000024885	Aldh3b1
ENSMUSG00000024887	Asah2
ENSMUSG00000024889	Rce1
ENSMUSG00000024891	Slc29a2
ENSMUSG00000024892	Pcx
ENSMUSG00000024896	Minpp1
ENSMUSG00000024897	Apba1
ENSMUSG00000024899	Papss2
ENSMUSG00000024900	Cpt1a
ENSMUSG00000024901	Peli3
ENSMUSG00000024902	Mrpl11
ENSMUSG00000024903	Lao1
ENSMUSG00000024905	Tesmin
ENSMUSG00000024906	Mus81
ENSMUSG00000024907	Gal
ENSMUSG00000024908	Ppp6r3
ENSMUSG00000024909	Efemp2
ENSMUSG00000024910	Ctsw
ENSMUSG00000024911	Fibp
ENSMUSG00000024912	Fosl1
ENSMUSG00000024913	Lrp5
ENSMUSG00000024914	Drap1
ENSMUSG00000024921	Smarca2
ENSMUSG00000024922	Ovol1
ENSMUSG00000024924	Vldlr
ENSMUSG00000024925	Rnaseh2c
ENSMUSG00000024926	Kat5
ENSMUSG00000024927	Rela
ENSMUSG00000024935	Slc1a1
ENSMUSG00000024936	Kcnk7
ENSMUSG00000024937	Ehbp1l1
ENSMUSG00000024939	Fam89b
ENSMUSG00000024940	Ltbp3
ENSMUSG00000024941	Scyl1
ENSMUSG00000024942	Capn1
ENSMUSG00000024943	Smc5
ENSMUSG00000024944	Arl2
ENSMUSG00000024947	Men1
ENSMUSG00000024948	Map4k2
ENSMUSG00000024949	Sf1
ENSMUSG00000024953	Prdx5
ENSMUSG00000024955	Esrra
ENSMUSG00000024957	Kcnk4
ENSMUSG00000024958	Gpr137
ENSMUSG00000024959	Bad
ENSMUSG00000024960	Plcb3
ENSMUSG00000024962	Vegfb
ENSMUSG00000024963	Dnajc4
ENSMUSG00000024965	Fermt3
ENSMUSG00000024966	Stip1
ENSMUSG00000024968	Rcor2
ENSMUSG00000024969	Mark2
ENSMUSG00000024970	Spindoc
ENSMUSG00000024972	Lgals12
ENSMUSG00000024973	Plaat5
ENSMUSG00000024974	Smc3
ENSMUSG00000024975	Pdcd4
ENSMUSG00000024976	Shoc2
ENSMUSG00000024978	Gpam
ENSMUSG00000024979	Tectb
ENSMUSG00000024981	Acsl5
ENSMUSG00000024982	Zdhhc6
ENSMUSG00000024983	Vti1a
ENSMUSG00000024985	Tcf7l2
ENSMUSG00000024986	Hhex
ENSMUSG00000024987	Cyp26a1
ENSMUSG00000024989	Cep55
ENSMUSG00000024990	Rbp4
ENSMUSG00000024991	Eif3a
ENSMUSG00000024992	Pde6c
ENSMUSG00000024993	Dennd10
ENSMUSG00000024997	Prdx3
ENSMUSG00000024998	Plce1
ENSMUSG00000024999	Noc3l
ENSMUSG00000025001	Hells
ENSMUSG00000025002	Cyp2c55
ENSMUSG00000025003	Cyp2c39
ENSMUSG00000025004	Cyp2c40
ENSMUSG00000025006	Sorbs1
ENSMUSG00000025007	Aldh18a1
ENSMUSG00000025008	Tctn3
ENSMUSG00000025010	Ccnj
ENSMUSG00000025013	Tll2
ENSMUSG00000025014	Dntt
ENSMUSG00000025016	Tm9sf3
ENSMUSG00000025017	Pik3ap1
ENSMUSG00000025019	Lcor
ENSMUSG00000025020	Slit1
ENSMUSG00000025024	Smndc1
ENSMUSG00000025025	Mxi1
ENSMUSG00000025026	Add3
ENSMUSG00000025027	Xpnpep1
ENSMUSG00000025034	Trim8
ENSMUSG00000025035	Arl3
ENSMUSG00000025036	Sfxn2
ENSMUSG00000025037	Maoa
ENSMUSG00000025038	Efhc2
ENSMUSG00000025040	Fundc1
ENSMUSG00000025041	Nt5c2
ENSMUSG00000025043	Dusp21
ENSMUSG00000025044	Msr1
ENSMUSG00000025047	Pdcd11
ENSMUSG00000025049	Taf5
ENSMUSG00000025050	Pcgf6
ENSMUSG00000025051	Samt4
ENSMUSG00000025056	Nr0b1
ENSMUSG00000025058	Tasl
ENSMUSG00000025059	Gk
ENSMUSG00000025060	Slk
ENSMUSG00000025064	Col17a1
ENSMUSG00000025066	Sfr1
ENSMUSG00000025068	Gsto1
ENSMUSG00000025069	Gsto2
ENSMUSG00000025075	Habp2
ENSMUSG00000025076	Casp7
ENSMUSG00000025077	Dclre1a
ENSMUSG00000025078	Nhlrc2
ENSMUSG00000025081	Tdrd1
ENSMUSG00000025082	Vwa2
ENSMUSG00000025083	Afap1l2
ENSMUSG00000025085	Ablim1
ENSMUSG00000025086	Trub1
ENSMUSG00000025089	Gfra1
ENSMUSG00000025090	Ccdc172
ENSMUSG00000025091	Pnliprp2
ENSMUSG00000025092	Hspa12a
ENSMUSG00000025094	Slc18a2
ENSMUSG00000025102	3110040N11Rik
ENSMUSG00000025103	Btbd1
ENSMUSG00000025104	Hdgfl3
ENSMUSG00000025105	Bnc1
ENSMUSG00000025127	Gcgr
ENSMUSG00000025128	Bhlhe22
ENSMUSG00000025129	Ppp1r27
ENSMUSG00000025130	P4hb
ENSMUSG00000025132	Arhgdia
ENSMUSG00000025133	Ints4
ENSMUSG00000025134	Alyref
ENSMUSG00000025135	Anapc11
ENSMUSG00000025137	Pcyt2
ENSMUSG00000025138	Sirt7
ENSMUSG00000025139	Tollip
ENSMUSG00000025140	Pycr1
ENSMUSG00000025141	Myadml2
ENSMUSG00000025142	Aspscr1
ENSMUSG00000025144	Cenpx
ENSMUSG00000025145	Lrrc45
ENSMUSG00000025147	Mob2
ENSMUSG00000025150	Cbr2
ENSMUSG00000025151	Maged1
ENSMUSG00000025153	Fasn
ENSMUSG00000025154	Arhgap19
ENSMUSG00000025155	Dus1l
ENSMUSG00000025156	Gps1
ENSMUSG00000025157	Zdhhc16
ENSMUSG00000025158	Rfng
ENSMUSG00000025159	Mms19
ENSMUSG00000025161	Slc16a3
ENSMUSG00000025162	Csnk1d
ENSMUSG00000025163	Cd7
ENSMUSG00000025165	Sectm1a
ENSMUSG00000025169	Ogfod3
ENSMUSG00000025170	Rab40b
ENSMUSG00000025171	Ubtd1
ENSMUSG00000025172	Ankrd2
ENSMUSG00000025173	Wdr45b
ENSMUSG00000025175	Fn3k
ENSMUSG00000025176	Hoga1
ENSMUSG00000025178	Pi4k2a
ENSMUSG00000025184	R3hcc1l
ENSMUSG00000025185	Loxl4
ENSMUSG00000025188	Hps1
ENSMUSG00000025189	Cnnm1
ENSMUSG00000025190	Got1
ENSMUSG00000025192	Entpd7
ENSMUSG00000025193	Cutc
ENSMUSG00000025194	Abcc2
ENSMUSG00000025195	Dnmbp
ENSMUSG00000025196	Cpn1
ENSMUSG00000025197	Cyp2c23
ENSMUSG00000025198	Erlin1
ENSMUSG00000025199	Chuk
ENSMUSG00000025200	Cwf19l1
ENSMUSG00000025202	Scd3
ENSMUSG00000025203	Scd2
ENSMUSG00000025204	Ndufb8
ENSMUSG00000025207	Sema4g
ENSMUSG00000025208	Mrpl43
ENSMUSG00000025209	Twnk
ENSMUSG00000025212	Sfxn3
ENSMUSG00000025213	Kazald1
ENSMUSG00000025215	Tlx1
ENSMUSG00000025216	Lbx1
ENSMUSG00000025217	Btrc
ENSMUSG00000025218	Poll
ENSMUSG00000025219	Fgf8
ENSMUSG00000025220	Oga
ENSMUSG00000025221	Kcnip2
ENSMUSG00000025223	Ldb1
ENSMUSG00000025224	Gbf1
ENSMUSG00000025225	Nfkb2
ENSMUSG00000025226	Fbxl15
ENSMUSG00000025227	Mfsd13a
ENSMUSG00000025228	Actr1a
ENSMUSG00000025229	Pitx3
ENSMUSG00000025231	Sufu
ENSMUSG00000025232	Hexa
ENSMUSG00000025234	Arih1
ENSMUSG00000025235	Bbs4
ENSMUSG00000025236	Adpgk
ENSMUSG00000025237	Parp6
ENSMUSG00000025239	Limd1
ENSMUSG00000025240	Sacm1l
ENSMUSG00000025241	Fyco1
ENSMUSG00000025243	Slc6a20b
ENSMUSG00000025245	Lztfl1
ENSMUSG00000025246	Tbl1x
ENSMUSG00000025255	Zfhx4
ENSMUSG00000025257	Ribc1
ENSMUSG00000025260	Hsd17b10
ENSMUSG00000025261	Huwe1
ENSMUSG00000025262	Fam120c
ENSMUSG00000025264	Tsr2
ENSMUSG00000025265	Fgd1
ENSMUSG00000025266	Gnl3l
ENSMUSG00000025268	Maged2
ENSMUSG00000025269	Apex2
ENSMUSG00000025270	Alas2
ENSMUSG00000025271	Pfkfb1
ENSMUSG00000025272	Tro
ENSMUSG00000025277	Abhd6
ENSMUSG00000025278	Flnb
ENSMUSG00000025279	Dnase1l3
ENSMUSG00000025280	Polr3a
ENSMUSG00000025283	Sat1
ENSMUSG00000025287	Acot9
ENSMUSG00000025288	4933436I01Rik
ENSMUSG00000025289	Prdx4
ENSMUSG00000025290	Rps24
ENSMUSG00000025314	Ptprj
ENSMUSG00000025316	Banp
ENSMUSG00000025317	Car5a
ENSMUSG00000025318	Jph3
ENSMUSG00000025321	Itgb8
ENSMUSG00000025323	Sp4
ENSMUSG00000025324	Atp10a
ENSMUSG00000025326	Ube3a
ENSMUSG00000025328	Padi3
ENSMUSG00000025329	Padi1
ENSMUSG00000025330	Padi4
ENSMUSG00000025332	Kdm5c
ENSMUSG00000025333	Gpr143
ENSMUSG00000025337	Sbds
ENSMUSG00000025340	Rabgef1
ENSMUSG00000025347	Tmt1b
ENSMUSG00000025348	Itga7
ENSMUSG00000025350	Rdh5
ENSMUSG00000025351	Cd63
ENSMUSG00000025352	Gdf11
ENSMUSG00000025353	Ormdl2
ENSMUSG00000025354	Dnajc14
ENSMUSG00000025355	Mmp19
ENSMUSG00000025357	Dgka
ENSMUSG00000025358	Cdk2
ENSMUSG00000025359	Pmel
ENSMUSG00000025362	Rps26
ENSMUSG00000025364	Pa2g4
ENSMUSG00000025366	Esyt1
ENSMUSG00000025369	Smarcc2
ENSMUSG00000025370	Cdh9
ENSMUSG00000025371	Chmp6
ENSMUSG00000025372	Baiap2
ENSMUSG00000025373	Rnf41
ENSMUSG00000025374	Nabp2
ENSMUSG00000025375	Aatk
ENSMUSG00000025377	Tepsin
ENSMUSG00000025380	Fscn2
ENSMUSG00000025381	Cnpy2
ENSMUSG00000025383	Il23a
ENSMUSG00000025384	Faap100
ENSMUSG00000025386	Pde6g
ENSMUSG00000025389	Mip
ENSMUSG00000025393	Atp5f1b
ENSMUSG00000025395	Prim1
ENSMUSG00000025396	Hsd17b6
ENSMUSG00000025400	Tac2
ENSMUSG00000025401	Myo1a
ENSMUSG00000025402	Nab2
ENSMUSG00000025403	Shmt2
ENSMUSG00000025404	R3hdm2
ENSMUSG00000025405	Inhbc
ENSMUSG00000025407	Gli1
ENSMUSG00000025408	Ddit3
ENSMUSG00000025409	Mbd6
ENSMUSG00000025410	Dctn2
ENSMUSG00000025413	Ttc4
ENSMUSG00000025417	Pip4k2c
ENSMUSG00000025418	Bsnd
ENSMUSG00000025420	Katnal2
ENSMUSG00000025421	Hdhd2
ENSMUSG00000025422	Agap2
ENSMUSG00000025423	Pias2
ENSMUSG00000025425	St8sia5
ENSMUSG00000025427	Ark2c
ENSMUSG00000025428	Atp5f1a
ENSMUSG00000025429	Pstpip2
ENSMUSG00000025431	Crisp1
ENSMUSG00000025432	Avil
ENSMUSG00000025433	Crisp3
ENSMUSG00000025436	Atp23
ENSMUSG00000025437	Usp33
ENSMUSG00000025439	Clns1a
ENSMUSG00000025451	Paip1
ENSMUSG00000025453	Nnt
ENSMUSG00000025461	Scart1
ENSMUSG00000025464	Paox
ENSMUSG00000025465	Echs1
ENSMUSG00000025466	Fuom
ENSMUSG00000025467	Prap1
ENSMUSG00000025468	Caly
ENSMUSG00000025469	Msx3
ENSMUSG00000025470	Zfp511
ENSMUSG00000025473	Adam8
ENSMUSG00000025474	Tubgcp2
ENSMUSG00000025475	Adgra1
ENSMUSG00000025477	Inpp5a
ENSMUSG00000025478	Dpysl4
ENSMUSG00000025479	Cyp2e1
ENSMUSG00000025480	Syce1
ENSMUSG00000025481	Urah
ENSMUSG00000025482	Cimap1a
ENSMUSG00000025484	Bet1l
ENSMUSG00000025485	Ric8a
ENSMUSG00000025486	Sirt3
ENSMUSG00000025487	Psmd13
ENSMUSG00000025488	Cox8b
ENSMUSG00000025489	Ifitm5
ENSMUSG00000025491	Ifitm1
ENSMUSG00000025492	Ifitm3
ENSMUSG00000025494	Sigirr
ENSMUSG00000025495	Ptdss2
ENSMUSG00000025496	Drd4
ENSMUSG00000025497	Cdhr5
ENSMUSG00000025498	Irf7
ENSMUSG00000025499	Hras
ENSMUSG00000025500	Lmntd2
ENSMUSG00000025503	Taldo1
ENSMUSG00000025504	Eps8l2
ENSMUSG00000025505	Tmem80
ENSMUSG00000025507	Pidd1
ENSMUSG00000025508	Rplp2
ENSMUSG00000025509	Pnpla2
ENSMUSG00000025510	Cd151
ENSMUSG00000025511	Tspan4
ENSMUSG00000025512	Chid1
ENSMUSG00000025515	Muc2
ENSMUSG00000025519	Tktl2
ENSMUSG00000025521	Tmem192
ENSMUSG00000025525	Apool
ENSMUSG00000025527	Satl1
ENSMUSG00000025528	2010106E10Rik
ENSMUSG00000025529	Zfp711
ENSMUSG00000025531	Chm
ENSMUSG00000025532	Crcp
ENSMUSG00000025533	Asl
ENSMUSG00000025534	Gusb
ENSMUSG00000025537	Phkg1
ENSMUSG00000025538	Sumf2
ENSMUSG00000025544	Tm9sf2
ENSMUSG00000025545	Clybl
ENSMUSG00000025551	Fgf14
ENSMUSG00000025555	Farp1
ENSMUSG00000025557	Slc15a1
ENSMUSG00000025558	Dock9
ENSMUSG00000025571	Tnrc6c
ENSMUSG00000025572	Tmc6
ENSMUSG00000025573	6030468B19Rik
ENSMUSG00000025574	Tk1
ENSMUSG00000025575	Cant1
ENSMUSG00000025576	Rbfox3
ENSMUSG00000025577	Cbx2
ENSMUSG00000025578	Cbx8
ENSMUSG00000025579	Gaa
ENSMUSG00000025580	Eif4a3
ENSMUSG00000025582	Nptx1
ENSMUSG00000025583	Rptor
ENSMUSG00000025584	Pde8a
ENSMUSG00000025586	Cpeb1
ENSMUSG00000025588	Nat1
ENSMUSG00000025591	Tma16
ENSMUSG00000025592	Dach2
ENSMUSG00000025597	Klhl4
ENSMUSG00000025602	Zfp202
ENSMUSG00000025607	Copg2
ENSMUSG00000025608	Podxl
ENSMUSG00000025609	Mkln1
ENSMUSG00000025610	Map3k7cl
ENSMUSG00000025612	Bach1
ENSMUSG00000025613	Cct8
ENSMUSG00000025616	Usp16
ENSMUSG00000025626	Phf6
ENSMUSG00000025630	Hprt1
ENSMUSG00000025644	Gm7628
ENSMUSG00000025645	Ccdc51
ENSMUSG00000025646	Atrip
ENSMUSG00000025647	Shisa5
ENSMUSG00000025648	Pfkfb4
ENSMUSG00000025650	Col7a1
ENSMUSG00000025651	Uqcrc1
ENSMUSG00000025652	Tmem89
ENSMUSG00000025656	Arhgef9
ENSMUSG00000025658	Cnksr2
ENSMUSG00000025665	Rps6ka6
ENSMUSG00000025666	Tmem47
ENSMUSG00000025701	Alox5
ENSMUSG00000025702	Marchf8
ENSMUSG00000025716	Myo3a
ENSMUSG00000025722	Wdr73
ENSMUSG00000025723	Nmb
ENSMUSG00000025724	Sec11a
ENSMUSG00000025726	Slc28a1
ENSMUSG00000025727	Prr35
ENSMUSG00000025728	Pigq
ENSMUSG00000025730	Rab40c
ENSMUSG00000025731	Mettl26
ENSMUSG00000025732	Mcrip2
ENSMUSG00000025733	Rhot2
ENSMUSG00000025735	Rhbdl1
ENSMUSG00000025736	Jmjd8
ENSMUSG00000025737	Wdr24
ENSMUSG00000025738	Fbxl16
ENSMUSG00000025739	Gng13
ENSMUSG00000025742	Prps2
ENSMUSG00000025743	Sdc3
ENSMUSG00000025745	Hadha
ENSMUSG00000025746	Il6
ENSMUSG00000025747	Tyms
ENSMUSG00000025754	Agbl1
ENSMUSG00000025757	Hspa4l
ENSMUSG00000025758	Plk4
ENSMUSG00000025759	Mfsd8
ENSMUSG00000025762	Larp1b
ENSMUSG00000025764	Jade1
ENSMUSG00000025766	D3Ertd751e
ENSMUSG00000025774	Crisp4
ENSMUSG00000025776	Crispld1
ENSMUSG00000025777	Gdap1
ENSMUSG00000025779	Ly96
ENSMUSG00000025780	Itih5
ENSMUSG00000025781	Atp5f1c
ENSMUSG00000025782	Taf3
ENSMUSG00000025784	Clec3b
ENSMUSG00000025785	Exosc7
ENSMUSG00000025786	Zdhhc3
ENSMUSG00000025787	Tgm4
ENSMUSG00000025789	St8sia2
ENSMUSG00000025790	Slco3a1
ENSMUSG00000025791	Pgm1
ENSMUSG00000025792	Slc25a10
ENSMUSG00000025793	Hgs
ENSMUSG00000025794	Rpl14
ENSMUSG00000025795	Rassf3
ENSMUSG00000025804	Ccr1
ENSMUSG00000025808	Ccdc7a
ENSMUSG00000025809	Itgb1
ENSMUSG00000025810	Nrp1
ENSMUSG00000025812	Pard3
ENSMUSG00000025813	Homer2
ENSMUSG00000025815	Dhtkd1
ENSMUSG00000025816	Sec61a2
ENSMUSG00000025817	Nudt5
ENSMUSG00000025821	Zfp282
ENSMUSG00000025823	Pdia4
ENSMUSG00000025825	Iscu
ENSMUSG00000025838	Pramel6
ENSMUSG00000025839	Pramel7
ENSMUSG00000025854	Fam20c
ENSMUSG00000025855	Prkar1b
ENSMUSG00000025856	Pdgfa
ENSMUSG00000025857	Dnaaf5
ENSMUSG00000025858	Get4
ENSMUSG00000025860	Xiap
ENSMUSG00000025862	Stag2
ENSMUSG00000025867	Cplx2
ENSMUSG00000025868	Higd2a
ENSMUSG00000025869	Nop16
ENSMUSG00000025870	Arl10
ENSMUSG00000025871	4833439L19Rik
ENSMUSG00000025872	Thoc3
ENSMUSG00000025873	Faf2
ENSMUSG00000025875	Tspan17
ENSMUSG00000025876	Unc5a
ENSMUSG00000025877	Hk3
ENSMUSG00000025878	Uimc1
ENSMUSG00000025880	Smad7
ENSMUSG00000025885	Myo5b
ENSMUSG00000025887	Casp12
ENSMUSG00000025888	Casp1
ENSMUSG00000025889	Snca
ENSMUSG00000025892	Gria4
ENSMUSG00000025893	Kbtbd3
ENSMUSG00000025894	Aasdhppt
ENSMUSG00000025898	Cwf19l2
ENSMUSG00000025899	Alkbh8
ENSMUSG00000025900	Rp1
ENSMUSG00000025902	Sox17
ENSMUSG00000025903	Lypla1
ENSMUSG00000025905	Oprk1
ENSMUSG00000025907	Rb1cc1
ENSMUSG00000025909	Sntg1
ENSMUSG00000025911	Adhfe1
ENSMUSG00000025912	Mybl1
ENSMUSG00000025915	Sgk3
ENSMUSG00000025916	Ppp1r42
ENSMUSG00000025917	Cops5
ENSMUSG00000025920	Stau2
ENSMUSG00000025921	Rdh10
ENSMUSG00000025922	Rpl7-ps8
ENSMUSG00000025925	Terf1
ENSMUSG00000025927	Tfap2b
ENSMUSG00000025929	Il17a
ENSMUSG00000025930	Msc
ENSMUSG00000025931	Paqr8
ENSMUSG00000025932	Eya1
ENSMUSG00000025933	Tmem14a
ENSMUSG00000025934	Gsta3
ENSMUSG00000025935	Tram1
ENSMUSG00000025937	Lactb2
ENSMUSG00000025938	Slco5a1
ENSMUSG00000025939	Ube2w
ENSMUSG00000025940	Tmem70
ENSMUSG00000025945	Crygf
ENSMUSG00000025946	Pth2r
ENSMUSG00000025949	Pikfyve
ENSMUSG00000025950	Idh1
ENSMUSG00000025952	Crygc
ENSMUSG00000025955	Akr1cl
ENSMUSG00000025956	Mettl21a
ENSMUSG00000025958	Creb1
ENSMUSG00000025959	Klf7
ENSMUSG00000025961	4933402D24Rik
ENSMUSG00000025962	Fastkd2
ENSMUSG00000025963	Mdh1b
ENSMUSG00000025964	Adam23
ENSMUSG00000025967	Eef1b2
ENSMUSG00000025968	Ndufs1
ENSMUSG00000025969	Nrp2
ENSMUSG00000025971	Maip1
ENSMUSG00000025977	Boll
ENSMUSG00000025978	Rftn2
ENSMUSG00000025979	Mob4
ENSMUSG00000025980	Hspd1
ENSMUSG00000025981	Coq10b
ENSMUSG00000025982	Sf3b1
ENSMUSG00000025983	Ccdc150
ENSMUSG00000025986	Slc39a10
ENSMUSG00000025991	Cps1
ENSMUSG00000025993	Slc40a1
ENSMUSG00000025995	Wdr75
ENSMUSG00000025997	Ikzf2
ENSMUSG00000026000	Lancl1
ENSMUSG00000026003	Acadl
ENSMUSG00000026004	Kansl1l
ENSMUSG00000026005	Rpe
ENSMUSG00000026009	Icos
ENSMUSG00000026011	Ctla4
ENSMUSG00000026012	Cd28
ENSMUSG00000026014	Raph1
ENSMUSG00000026017	Carf
ENSMUSG00000026018	Ica1l
ENSMUSG00000026019	Wdr12
ENSMUSG00000026020	Nop58
ENSMUSG00000026021	Sumo1
ENSMUSG00000026023	Cdk15
ENSMUSG00000026024	Als2
ENSMUSG00000026027	Stradb
ENSMUSG00000026028	Trak2
ENSMUSG00000026029	Casp8
ENSMUSG00000026031	Cflar
ENSMUSG00000026032	Ndufb3
ENSMUSG00000026034	Clk1
ENSMUSG00000026035	Ppil3
ENSMUSG00000026036	Nif3l1
ENSMUSG00000026037	Orc2
ENSMUSG00000026039	Sgo2a
ENSMUSG00000026042	Col5a2
ENSMUSG00000026043	Col3a1
ENSMUSG00000026047	Poglut2
ENSMUSG00000026048	Ercc5
ENSMUSG00000026049	Tex30
ENSMUSG00000026051	Ecrg4
ENSMUSG00000026058	Khdrbs2
ENSMUSG00000026062	Slc9a2
ENSMUSG00000026063	Dnaaf6rt
ENSMUSG00000026064	Ptp4a1
ENSMUSG00000026065	Slc9a4
ENSMUSG00000026068	Il18rap
ENSMUSG00000026069	Il1rl1
ENSMUSG00000026070	Il18r1
ENSMUSG00000026072	Il1r1
ENSMUSG00000026073	Il1r2
ENSMUSG00000026074	Map4k4
ENSMUSG00000026077	Npas2
ENSMUSG00000026078	Pdcl3
ENSMUSG00000026080	Chst10
ENSMUSG00000026082	Rev1
ENSMUSG00000026083	Eif5b
ENSMUSG00000026085	Lyg1
ENSMUSG00000026087	Mrpl30
ENSMUSG00000026088	Mitd1
ENSMUSG00000026090	Cracdl
ENSMUSG00000026094	Stk17b
ENSMUSG00000026095	Asnsd1
ENSMUSG00000026096	Osgepl1
ENSMUSG00000026097	Ormdl1
ENSMUSG00000026098	Pms1
ENSMUSG00000026100	Mstn
ENSMUSG00000026102	Inpp1
ENSMUSG00000026103	Gls
ENSMUSG00000026104	Stat1
ENSMUSG00000026107	Nabp1
ENSMUSG00000026109	Tmeff2
ENSMUSG00000026110	Mgat4a
ENSMUSG00000026111	Unc50
ENSMUSG00000026112	Coa5
ENSMUSG00000026113	Inpp4a
ENSMUSG00000026114	Cnga3
ENSMUSG00000026116	Tmem131
ENSMUSG00000026117	Zap70
ENSMUSG00000026121	Sema4c
ENSMUSG00000026123	Plekhb2
ENSMUSG00000026124	Cfc1
ENSMUSG00000026125	Prss39
ENSMUSG00000026126	Ptpn18
ENSMUSG00000026127	Imp4
ENSMUSG00000026131	Dst
ENSMUSG00000026134	Prim2
ENSMUSG00000026135	Zfp142
ENSMUSG00000026141	Col19a1
ENSMUSG00000026142	Rhbdd1
ENSMUSG00000026147	Col9a1
ENSMUSG00000026149	Tm4sf20
ENSMUSG00000026150	Mff
ENSMUSG00000026153	Fam135a
ENSMUSG00000026154	Sdhaf4
ENSMUSG00000026155	Smap1
ENSMUSG00000026156	B3gat2
ENSMUSG00000026158	Ogfrl1
ENSMUSG00000026159	Agfg1
ENSMUSG00000026162	Nhej1
ENSMUSG00000026163	Sphkap
ENSMUSG00000026166	Ccl20
ENSMUSG00000026167	Wnt10a
ENSMUSG00000026170	Cyp27a1
ENSMUSG00000026171	Rnf25
ENSMUSG00000026172	Bcs1l
ENSMUSG00000026173	Plcd4
ENSMUSG00000026174	Cnot9
ENSMUSG00000026175	Vil1
ENSMUSG00000026176	Ctdsp1
ENSMUSG00000026177	Slc11a1
ENSMUSG00000026179	Pnkd
ENSMUSG00000026180	Cxcr2
ENSMUSG00000026181	Ppm1f
ENSMUSG00000026182	Tnp1
ENSMUSG00000026185	Igfbp5
ENSMUSG00000026187	Xrcc5
ENSMUSG00000026188	Tmem169
ENSMUSG00000026189	Pecr
ENSMUSG00000026192	Atic
ENSMUSG00000026193	Fn1
ENSMUSG00000026196	Bard1
ENSMUSG00000026197	Zfand2b
ENSMUSG00000026198	Abcb6
ENSMUSG00000026199	Ankzf1
ENSMUSG00000026200	Glb1l
ENSMUSG00000026201	Stk16
ENSMUSG00000026202	Tuba4a
ENSMUSG00000026203	Dnajb2
ENSMUSG00000026204	Ptprn
ENSMUSG00000026205	Slc23a3
ENSMUSG00000026207	Speg
ENSMUSG00000026208	Des
ENSMUSG00000026209	Dnpep
ENSMUSG00000026211	Obsl1
ENSMUSG00000026213	Stk11ip
ENSMUSG00000026219	Trip12
ENSMUSG00000026220	Slc16a14
ENSMUSG00000026222	Sp100
ENSMUSG00000026223	Itm2c
ENSMUSG00000026224	4933407L21Rik
ENSMUSG00000026226	Spata3
ENSMUSG00000026227	2810459M11Rik
ENSMUSG00000026228	Htr2b
ENSMUSG00000026229	Psmd1
ENSMUSG00000026234	Ncl
ENSMUSG00000026235	Epha4
ENSMUSG00000026237	Nmur1
ENSMUSG00000026238	Ptma
